timestamp,postcode,surface_global_irradiance,direct_normal_irradiance,surface_diffuse_irradiance,quality_mask,cloud_type,cloud_optical_depth,solar_elevation,solar_azimuth
3/02/2023 9:40,5011,0,0,0,1,0,0,-0.1,249.6
3/02/2023 20:00,5011,0,0,0,1,5,4.6,-0.8,110.8
3/02/2023 20:10,5011,0.81,0,0.81,1,5,4.6,1.1,109.3
3/02/2023 20:20,5011,10.82,0,10.82,1,5,4.6,3.1,107.9
3/02/2023 20:30,5011,25.61,0,25.61,1,5,4.6,5,106.5
3/02/2023 20:40,5011,44.93,0,44.93,1,5,4.6,7,105.2
3/02/2023 20:50,5011,65.37,0,65.37,1,5,4.6,9,103.8
3/02/2023 21:00,5011,86.82,0,86.82,1,5,4.6,11,102.5
3/02/2023 21:10,5011,108.99,12.9,106.1,1,5,4.6,13,101.1
3/02/2023 21:20,5011,130.78,25.22,124.26,1,5,4.6,15,99.8
3/02/2023 21:30,5011,155.15,34.39,145.09,1,5,4.6,17,98.4
3/02/2023 21:40,5011,183.21,37.58,170.95,1,5,4.6,19,97.1
3/02/2023 21:50,5011,96.98,83.2,67.06,1,5,26.63,21.1,95.7
3/02/2023 22:00,5011,186.51,39.66,170.94,1,5,8.8,23.1,94.4
3/02/2023 22:10,5011,205.86,40.96,188.45,1,5,8.81,25.2,93
3/02/2023 22:20,5011,230.81,38.12,213.38,1,5,8.36,27.2,91.6
3/02/2023 22:30,5011,321.43,52.7,295.67,1,5,4.78,29.3,90.2
3/02/2023 22:40,5011,334.2,45.02,310.81,1,5,5.41,31.3,88.8
3/02/2023 22:50,5011,366.34,56.05,335.52,1,5,5.11,33.4,87.3
3/02/2023 23:00,5011,353.97,35.57,333.36,1,5,6.7,35.4,85.8
3/02/2023 23:10,5011,399.98,55,366.54,1,5,5.7,37.4,84.2
3/02/2023 23:20,5011,404.5,49.03,373.33,1,5,6.41,39.5,82.6
3/02/2023 23:30,5011,195.38,107.31,124.26,1,5,25.77,41.5,80.9
3/02/2023 23:40,5011,178.94,110.52,102.83,1,5,31.95,43.5,79.1
3/02/2023 23:50,5011,308.1,91.18,243.02,1,5,13.81,45.5,77.3
4/02/2023 0:00,5011,484.24,68.65,433.6,1,5,6.68,47.5,75.4
4/02/2023 0:10,5011,490.53,72.34,435.52,1,5,7.09,49.5,73.3
4/02/2023 0:20,5011,602.07,129.72,500.62,1,5,4.35,51.5,71.1
4/02/2023 0:30,5011,554.33,97.88,475.77,1,5,6.16,53.4,68.8
4/02/2023 0:40,5011,542.6,92.61,466.48,1,5,6.97,55.3,66.2
4/02/2023 0:50,5011,566.91,102.69,480.66,1,5,6.62,57.1,63.5
4/02/2023 1:00,5011,340.43,131.11,228.12,1,5,17.91,58.9,60.5
4/02/2023 1:10,5011,251.6,160.79,111.39,1,5,31.28,60.7,57.3
4/02/2023 1:20,5011,329.43,152.47,194.34,1,5,20.56,62.4,53.7
4/02/2023 1:30,5011,521.88,108.29,424.56,1,5,9.54,64,49.8
4/02/2023 1:40,5011,633.62,130.29,515.06,1,5,6.54,65.5,45.4
4/02/2023 1:50,5011,761.97,194.65,582.93,1,5,3.79,66.9,40.6
4/02/2023 2:00,5011,753.52,179.15,587.22,1,5,4.18,68.2,35.2
4/02/2023 2:10,5011,709.82,150.72,568.88,1,5,5.33,69.3,29.3
4/02/2023 2:20,5011,845.27,290.02,572.47,1,5,2.6,70.2,22.9
4/02/2023 2:30,5011,868.34,350.69,537.08,1,5,2.24,70.8,16
4/02/2023 2:50,5011,772.12,175.24,605.98,1,5,4.26,71.5,1.3
4/02/2023 3:00,5011,883.09,401.35,502.79,1,5,2.01,71.4,353.7
4/02/2023 3:10,5011,944.2,664.36,316.03,1,6,0.7,71,346.4
4/02/2023 3:20,5011,939.17,661.34,316.16,1,6,0.7,70.4,339.3
4/02/2023 3:30,5011,795.5,205.12,603.29,1,5,3.49,69.6,332.8
4/02/2023 3:40,5011,834.68,290.96,563.92,1,5,2.53,68.5,326.7
4/02/2023 3:50,5011,799.61,230.97,586.51,1,5,3.04,67.3,321.2
4/02/2023 4:00,5011,725.79,171.77,568.93,1,5,4.38,66,316.2
4/02/2023 4:10,5011,789.42,255.29,559.03,1,5,2.73,64.5,311.7
4/02/2023 4:20,5011,667.41,150.71,533.25,1,5,5.14,62.9,307.6
4/02/2023 4:30,5011,606.31,122.71,498.75,1,5,6.3,61.2,303.9
4/02/2023 4:40,5011,653.88,146.77,527.43,1,5,4.79,59.5,300.6
4/02/2023 4:50,5011,441.53,85.75,369.05,1,5,10.97,57.7,297.5
4/02/2023 5:00,5011,620.43,133.44,509.98,1,5,4.81,55.9,294.7
4/02/2023 5:10,5011,628.43,144.78,511.34,1,5,4.13,54,292.1
4/02/2023 5:20,5011,622.24,148.58,505.06,1,5,3.8,52.1,289.7
4/02/2023 5:30,5011,546.24,101.2,468.59,1,5,5.41,50.1,287.5
4/02/2023 5:40,5011,485.42,70.06,433.24,1,5,6.67,48.1,285.4
4/02/2023 5:50,5011,469.66,65.9,422.12,1,5,6.52,46.2,283.4
4/02/2023 6:00,5011,482.42,81.39,425.72,1,5,5.42,44.2,281.5
4/02/2023 6:10,5011,489.98,96.96,424.93,1,5,4.44,42.1,279.8
4/02/2023 6:20,5011,495.63,119.48,418.66,1,5,3.42,40.1,278.1
4/02/2023 6:30,5011,448.19,94.87,389.68,1,5,4.04,38.1,276.4
4/02/2023 6:40,5011,443.68,112.26,377.64,1,5,3.26,36,274.8
4/02/2023 6:50,5011,387.52,73.54,346.41,1,5,4.41,34,273.3
4/02/2023 7:00,5011,343.52,50.32,316.9,1,5,5.2,31.9,271.8
4/02/2023 7:10,5011,344.87,76.66,306.67,1,5,3.9,29.9,270.4
4/02/2023 7:20,5011,342.46,114.43,289.03,1,5,2.64,27.8,269
4/02/2023 7:30,5011,291.24,72.85,259.55,1,5,3.72,25.8,267.6
4/02/2023 7:40,5011,256.1,57.99,232.76,1,5,4.05,23.7,266.2
4/02/2023 7:50,5011,219.91,45.68,203.02,1,5,4.47,21.7,264.8
4/02/2023 8:00,5011,188.91,39.33,175.69,1,5,4.6,19.6,263.5
4/02/2023 8:10,5011,159.59,34.12,149.26,1,5,4.6,17.6,262.1
4/02/2023 8:20,5011,133.66,20.72,128.1,1,5,4.6,15.6,260.8
4/02/2023 8:30,5011,109.67,5.93,108.28,1,5,4.6,13.6,259.5
4/02/2023 8:40,5011,87.41,0,87.41,1,5,4.6,11.5,258.1
4/02/2023 8:50,5011,129.51,542.71,39.51,1,0,0,9.5,256.8
4/02/2023 9:00,5011,95.84,472.72,33.69,1,0,0,7.6,255.4
4/02/2023 9:10,5011,63.96,383.08,26.75,1,0,0,5.6,254.1
4/02/2023 9:20,5011,38.15,281.46,20.44,1,0,0,3.6,252.7
4/02/2023 9:30,5011,1.26,0,1.26,1,5,4.6,1.7,251.3
4/02/2023 9:40,5011,0,0,0,1,0,0,-0.3,249.9
4/02/2023 20:10,5011,7.91,70.02,6.79,1,0,0,0.9,109.1
4/02/2023 20:20,5011,29.4,236.84,17.58,1,0,0,2.9,107.7
4/02/2023 20:30,5011,53.07,345.61,24.04,1,0,0,4.8,106.3
4/02/2023 20:40,5011,83.63,443.12,31.21,1,0,0,6.8,104.9
4/02/2023 20:50,5011,116.76,519.79,37.42,1,0,0,8.8,103.6
4/02/2023 21:00,5011,151.65,582.04,42.81,1,0,0,10.8,102.2
4/02/2023 21:10,5011,188.15,634.79,47.66,1,0,0,12.8,100.9
4/02/2023 21:20,5011,225.42,678.97,51.94,1,0,0,14.8,99.5
4/02/2023 21:30,5011,263.57,717.26,55.91,1,0,0,16.8,98.2
4/02/2023 21:40,5011,302.08,750.36,59.5,1,0,0,18.9,96.8
4/02/2023 21:50,5011,340.74,779.22,62.77,1,0,0,20.9,95.5
4/02/2023 22:00,5011,379.39,804.63,65.75,1,0,0,22.9,94.1
4/02/2023 22:10,5011,417.89,827.15,68.48,1,0,0,25,92.7
4/02/2023 22:20,5011,456.12,847.25,71,1,0,0,27,91.3
4/02/2023 22:30,5011,493.95,865.29,73.32,1,0,0,29.1,89.9
4/02/2023 22:40,5011,531.25,881.43,75.5,1,0,0,31.1,88.5
4/02/2023 22:50,5011,567.91,895.96,77.53,1,0,0,33.2,87
4/02/2023 23:00,5011,503.39,414.31,264.4,1,6,0.7,35.2,85.5
4/02/2023 23:10,5011,506.26,223.77,370.75,1,5,1.82,37.3,83.9
4/02/2023 23:20,5011,535.42,223.4,393.91,1,5,1.92,39.3,82.3
4/02/2023 23:30,5011,604.2,465.8,296.58,1,6,0.7,41.3,80.6
4/02/2023 23:40,5011,634.59,494.69,295.02,1,6,0.7,43.3,78.8
4/02/2023 23:50,5011,769.77,959.57,87.09,1,0,0,45.4,77
5/02/2023 0:00,5011,799.61,967.22,88.31,1,0,0,47.3,75
5/02/2023 0:10,5011,828.24,974.32,89.45,1,0,0,49.3,72.9
5/02/2023 0:20,5011,855.53,980.82,90.51,1,0,0,51.3,70.7
5/02/2023 0:30,5011,881.4,986.76,91.48,1,0,0,53.2,68.4
5/02/2023 0:40,5011,905.8,992.18,92.38,1,0,0,55.1,65.9
5/02/2023 0:50,5011,928.67,997.11,93.2,1,0,0,56.9,63.1
5/02/2023 1:00,5011,949.95,1001.58,93.96,1,0,0,58.7,60.1
5/02/2023 1:10,5011,969.6,1005.61,94.64,1,0,0,60.5,56.9
5/02/2023 1:20,5011,987.58,1009.23,95.25,1,0,0,62.1,53.3
5/02/2023 1:30,5011,1003.84,1012.46,95.8,1,0,0,63.7,49.4
5/02/2023 1:40,5011,1018.35,1015.31,96.28,1,0,0,65.3,45
5/02/2023 1:50,5011,1031.06,1017.8,96.7,1,0,0,66.6,40.2
5/02/2023 2:00,5011,1041.96,1019.93,97.06,1,0,0,67.9,34.9
5/02/2023 2:10,5011,1051.03,1021.72,97.35,1,0,0,69,29
5/02/2023 2:20,5011,1058.22,1023.18,97.58,1,0,0,69.9,22.7
5/02/2023 2:30,5011,1063.55,1024.31,97.75,1,0,0,70.5,15.9
5/02/2023 2:50,5011,1068.51,1025.6,97.91,1,0,0,71.2,1.3
5/02/2023 3:00,5011,1068.13,1025.76,97.89,1,0,0,71.1,353.9
5/02/2023 3:10,5011,1065.86,1025.6,97.82,1,0,0,70.7,346.6
5/02/2023 3:20,5011,1061.68,1025.12,97.68,1,0,0,70.1,339.7
5/02/2023 3:30,5011,1055.62,1024.32,97.48,1,0,0,69.3,333.2
5/02/2023 3:40,5011,1047.68,1023.18,97.21,1,0,0,68.3,327.1
5/02/2023 3:50,5011,1037.88,1021.71,96.89,1,0,0,67.1,321.7
5/02/2023 4:00,5011,1026.25,1019.89,96.5,1,0,0,65.7,316.7
5/02/2023 4:10,5011,1012.8,1017.72,96.05,1,0,0,64.3,312.2
5/02/2023 4:20,5011,997.58,1015.17,95.53,1,0,0,62.7,308.1
5/02/2023 4:30,5011,980.6,1012.25,94.95,1,0,0,61,304.4
5/02/2023 4:40,5011,961.91,1008.92,94.3,1,0,0,59.3,301
5/02/2023 4:50,5011,941.55,1005.17,93.58,1,0,0,57.5,298
5/02/2023 5:00,5011,919.57,1000.97,92.79,1,0,0,55.7,295.2
5/02/2023 5:10,5011,896.01,996.31,91.93,1,0,0,53.8,292.6
5/02/2023 5:20,5011,870.91,991.06,91.02,1,0,0,51.9,290.1
5/02/2023 5:30,5011,844.39,985.43,89.97,1,0,0,50,287.9
5/02/2023 5:40,5011,816.47,979.22,88.83,1,0,0,48,285.8
5/02/2023 5:50,5011,787.2,972.38,87.6,1,0,0,46,283.8
5/02/2023 6:00,5011,756.65,964.86,86.29,1,0,0,44,281.9
5/02/2023 6:10,5011,724.46,955.84,84.94,1,0,0,42,280.1
5/02/2023 6:20,5011,691.17,945.98,83.49,1,0,0,40,278.4
5/02/2023 6:30,5011,656.86,935.21,81.92,1,0,0,37.9,276.8
5/02/2023 6:40,5011,621.65,923.5,80.2,1,0,0,35.9,275.2
5/02/2023 6:50,5011,585.58,910.64,78.35,1,0,0,33.8,273.6
5/02/2023 7:00,5011,548.76,896.49,76.36,1,0,0,31.8,272.1
5/02/2023 7:10,5011,511.29,880.84,74.22,1,0,0,29.7,270.7
5/02/2023 7:20,5011,473.21,863.32,71.95,1,0,0,27.7,269.3
5/02/2023 7:30,5011,434.7,843.82,69.49,1,0,0,25.6,267.9
5/02/2023 7:40,5011,395.86,822.01,66.82,1,0,0,23.6,266.5
5/02/2023 7:50,5011,356.82,797.44,63.92,1,0,0,21.5,265.1
5/02/2023 8:00,5011,317.72,769.59,60.74,1,0,0,19.5,263.8
5/02/2023 8:10,5011,278.72,737.72,57.25,1,0,0,17.5,262.4
5/02/2023 8:20,5011,239.98,700.88,53.39,1,0,0,15.4,261.1
5/02/2023 8:30,5011,202,658.52,49.21,1,0,0,13.4,259.7
5/02/2023 8:40,5011,164.8,608.38,44.53,1,0,0,11.4,258.4
5/02/2023 8:50,5011,128.83,548.57,39.27,1,0,0,9.4,257
5/02/2023 9:00,5011,94.78,476.73,33.36,1,0,0,7.4,255.7
5/02/2023 9:10,5011,62.61,384.48,26.29,1,0,0,5.4,254.3
5/02/2023 9:20,5011,36.91,282.04,19.94,1,0,0,3.5,252.9
5/02/2023 9:30,5011,14.21,135.03,10.68,1,0,0,1.5,251.5
5/02/2023 9:40,5011,0,0,0,1,0,0,-0.4,250.1
5/02/2023 20:10,5011,6.07,54.05,5.39,1,0,0,0.7,108.9
5/02/2023 20:20,5011,27.56,231.65,16.78,1,0,0,2.7,107.5
5/02/2023 20:30,5011,51.47,344.65,23.65,1,0,0,4.6,106.1
5/02/2023 20:40,5011,81.67,443.12,30.69,1,0,0,6.6,104.7
5/02/2023 20:50,5011,115.02,521.95,37.02,1,0,0,8.6,103.3
5/02/2023 21:00,5011,150.09,585.34,42.47,1,0,0,10.6,102
5/02/2023 21:10,5011,186.86,639.09,47.39,1,0,0,12.6,100.6
5/02/2023 21:20,5011,224.4,683.92,51.73,1,0,0,14.6,99.3
5/02/2023 21:30,5011,262.78,722.64,55.72,1,0,0,16.7,97.9
5/02/2023 21:40,5011,301.55,756.09,59.34,1,0,0,18.7,96.6
5/02/2023 21:50,5011,340.46,785.18,62.63,1,0,0,20.7,95.2
5/02/2023 22:00,5011,379.35,810.71,65.63,1,0,0,22.8,93.9
5/02/2023 22:10,5011,418.08,833.31,68.39,1,0,0,24.8,92.5
5/02/2023 22:20,5011,456.53,853.43,70.92,1,0,0,26.9,91.1
5/02/2023 22:30,5011,494.56,871.45,73.25,1,0,0,28.9,89.6
5/02/2023 22:40,5011,532.04,887.57,75.43,1,0,0,31,88.2
5/02/2023 22:50,5011,568.87,902.04,77.48,1,0,0,33,86.7
5/02/2023 23:00,5011,604.97,915.15,79.38,1,0,0,35.1,85.2
5/02/2023 23:10,5011,640.25,927.06,81.14,1,0,0,37.1,83.6
5/02/2023 23:20,5011,674.63,937.9,82.78,1,0,0,39.1,82
5/02/2023 23:30,5011,708,947.79,84.31,1,0,0,41.2,80.3
5/02/2023 23:40,5011,740.3,956.82,85.73,1,0,0,43.2,78.5
5/02/2023 23:50,5011,771.44,965.06,87.05,1,0,0,45.2,76.6
6/02/2023 0:00,5011,801.36,972.59,88.28,1,0,0,47.2,74.7
6/02/2023 0:10,5011,830.02,979.53,89.42,1,0,0,49.1,72.6
6/02/2023 0:20,5011,857.32,985.86,90.48,1,0,0,51.1,70.4
6/02/2023 0:30,5011,883.19,991.64,91.45,1,0,0,53,68
6/02/2023 0:40,5011,907.58,996.89,92.35,1,0,0,54.9,65.5
6/02/2023 0:50,5011,930.39,1001.65,93.17,1,0,0,56.7,62.7
6/02/2023 1:00,5011,951.63,1005.95,93.93,1,0,0,58.5,59.7
6/02/2023 1:10,5011,971.24,1009.82,94.61,1,0,0,60.2,56.5
6/02/2023 1:20,5011,989.16,1013.28,95.22,1,0,0,61.9,52.9
6/02/2023 1:30,5011,1005.35,1016.34,95.77,1,0,0,63.5,48.9
6/02/2023 1:40,5011,1019.77,1019.03,96.25,1,0,0,65,44.6
6/02/2023 1:50,5011,1032.4,1021.35,96.67,1,0,0,66.4,39.8
6/02/2023 2:00,5011,1043.2,1023.32,97.02,1,0,0,67.6,34.5
6/02/2023 2:10,5011,1052.16,1024.95,97.31,1,0,0,68.7,28.7
6/02/2023 2:20,5011,1059.24,1026.25,97.54,1,0,0,69.6,22.5
6/02/2023 2:30,5011,1064.44,1027.22,97.71,1,0,0,70.2,15.7
6/02/2023 2:50,5011,1069.13,1028.18,97.86,1,0,0,70.8,1.3
6/02/2023 3:00,5011,1068.61,1028.19,97.84,1,0,0,70.8,354
6/02/2023 3:10,5011,1066.13,1027.81,97.76,1,0,0,70.4,346.9
6/02/2023 3:20,5011,1061.74,1027.11,97.62,1,0,0,69.8,340
6/02/2023 3:30,5011,1055.47,1026.08,97.41,1,0,0,69,333.5
6/02/2023 3:40,5011,1047.31,1024.73,97.15,1,0,0,68,327.6
6/02/2023 3:50,5011,1037.29,1023.03,96.82,1,0,0,66.8,322.1
6/02/2023 4:00,5011,1025.43,1020.99,96.42,1,0,0,65.5,317.1
6/02/2023 4:10,5011,1011.76,1018.59,95.97,1,0,0,64,312.6
6/02/2023 4:20,5011,996.31,1015.82,95.44,1,0,0,62.5,308.6
6/02/2023 4:30,5011,979.11,1012.66,94.86,1,0,0,60.8,304.9
6/02/2023 4:40,5011,960.21,1009.1,94.2,1,0,0,59.1,301.5
6/02/2023 4:50,5011,939.63,1005.11,93.48,1,0,0,57.3,298.4
6/02/2023 5:00,5011,917.44,1000.67,92.68,1,0,0,55.5,295.6
6/02/2023 5:10,5011,893.64,995.68,91.85,1,0,0,53.6,293
6/02/2023 5:20,5011,868.36,990.28,90.89,1,0,0,51.7,290.6
6/02/2023 5:30,5011,841.63,984.32,89.86,1,0,0,49.8,288.3
6/02/2023 5:40,5011,813.49,977.78,88.75,1,0,0,47.8,286.2
6/02/2023 5:50,5011,784.02,970.61,87.54,1,0,0,45.9,284.2
6/02/2023 6:00,5011,753.29,962.75,86.25,1,0,0,43.9,282.3
6/02/2023 6:10,5011,721.28,953.99,84.87,1,0,0,41.8,280.5
6/02/2023 6:20,5011,688.17,944.39,83.38,1,0,0,39.8,278.8
6/02/2023 6:30,5011,654.02,933.87,81.79,1,0,0,37.8,277.1
6/02/2023 6:40,5011,618.93,922.33,80.07,1,0,0,35.7,275.5
6/02/2023 6:50,5011,582.98,909.63,78.22,1,0,0,33.7,274
6/02/2023 7:00,5011,546.28,895.73,76.2,1,0,0,31.7,272.5
6/02/2023 7:10,5011,508.89,880.22,74.06,1,0,0,29.6,271
6/02/2023 7:20,5011,470.89,862.84,71.78,1,0,0,27.6,269.6
6/02/2023 7:30,5011,432.44,843.45,69.31,1,0,0,25.5,268.2
6/02/2023 7:40,5011,393.64,821.71,66.63,1,0,0,23.5,266.8
6/02/2023 7:50,5011,354.64,797.19,63.71,1,0,0,21.4,265.4
6/02/2023 8:00,5011,315.56,769.31,60.52,1,0,0,19.4,264
6/02/2023 8:10,5011,276.55,737.35,57.01,1,0,0,17.3,262.7
6/02/2023 8:20,5011,237.8,700.31,53.12,1,0,0,15.3,261.3
6/02/2023 8:30,5011,199.83,657.7,48.92,1,0,0,13.3,260
6/02/2023 8:40,5011,162.6,607.02,44.19,1,0,0,11.2,258.7
6/02/2023 8:50,5011,126.67,546.61,38.89,1,0,0,9.2,257.3
6/02/2023 9:00,5011,92.61,473.5,32.89,1,0,0,7.2,255.9
6/02/2023 9:10,5011,60.47,378.92,25.71,1,0,0,5.3,254.6
6/02/2023 9:20,5011,35.17,275.32,19.36,1,0,0,3.3,253.2
6/02/2023 9:30,5011,12.51,121.48,9.68,1,0,0,1.3,251.8
6/02/2023 9:40,5011,0,0,0,1,0,0,-0.6,250.4
6/02/2023 20:10,5011,4.2,33.49,3.89,1,0,0,0.5,108.6
6/02/2023 20:20,5011,25.38,219.36,15.91,1,0,0,2.5,107.2
6/02/2023 20:30,5011,49.24,337.14,23.14,1,0,0,4.4,105.8
6/02/2023 20:40,5011,78.81,436.19,30.05,1,0,0,6.4,104.4
6/02/2023 20:50,5011,112.11,517.04,36.49,1,0,0,8.4,103.1
6/02/2023 21:00,5011,147.08,581.48,42,1,0,0,10.4,101.7
6/02/2023 21:10,5011,183.86,636.23,46.99,1,0,0,12.4,100.4
6/02/2023 21:20,5011,221.43,681.76,51.38,1,0,0,14.4,99
6/02/2023 21:30,5011,259.81,720.94,55.39,1,0,0,16.5,97.7
6/02/2023 21:40,5011,298.63,754.8,59.05,1,0,0,18.5,96.3
6/02/2023 21:50,5011,337.59,784.2,62.37,1,0,0,20.5,94.9
6/02/2023 22:00,5011,376.53,809.97,65.39,1,0,0,22.6,93.6
6/02/2023 22:10,5011,415.31,832.75,68.16,1,0,0,24.6,92.2
6/02/2023 22:20,5011,453.8,853.01,70.71,1,0,0,26.7,90.8
6/02/2023 22:30,5011,491.88,871.14,73.06,1,0,0,28.7,89.4
6/02/2023 22:40,5011,529.42,887.36,75.25,1,0,0,30.8,87.9
6/02/2023 22:50,5011,566.29,901.89,77.3,1,0,0,32.8,86.4
6/02/2023 23:00,5011,602.39,915.02,79.21,1,0,0,34.9,84.9
6/02/2023 23:10,5011,637.71,926.97,80.98,1,0,0,36.9,83.3
6/02/2023 23:20,5011,672.12,937.84,82.63,1,0,0,38.9,81.6
6/02/2023 23:30,5011,705.53,947.74,84.16,1,0,0,41,79.9
6/02/2023 23:40,5011,737.86,956.77,85.59,1,0,0,43,78.1
6/02/2023 23:50,5011,769.03,965.02,86.91,1,0,0,45,76.3
7/02/2023 0:00,5011,798.97,972.54,88.15,1,0,0,47,74.3
7/02/2023 0:10,5011,827.68,979.5,89.29,1,0,0,48.9,72.2
7/02/2023 0:20,5011,855.02,985.85,90.35,1,0,0,50.9,70
7/02/2023 0:30,5011,880.93,991.64,91.33,1,0,0,52.8,67.6
7/02/2023 0:40,5011,905.35,996.9,92.23,1,0,0,54.7,65.1
7/02/2023 0:50,5011,928.23,1001.67,93.06,1,0,0,56.5,62.3
7/02/2023 1:00,5011,949.51,1005.98,93.81,1,0,0,58.3,59.3
7/02/2023 1:10,5011,969.14,1009.85,94.5,1,0,0,60,56
7/02/2023 1:20,5011,987.09,1013.31,95.11,1,0,0,61.7,52.5
7/02/2023 1:30,5011,1003.3,1016.37,95.66,1,0,0,63.3,48.5
7/02/2023 1:40,5011,1017.75,1019.05,96.14,1,0,0,64.7,44.2
7/02/2023 1:50,5011,1030.39,1021.37,96.56,1,0,0,66.1,39.4
7/02/2023 2:00,5011,1041.21,1023.34,96.92,1,0,0,67.3,34.2
7/02/2023 2:10,5011,1050.17,1024.96,97.21,1,0,0,68.4,28.4
7/02/2023 2:20,5011,1057.27,1026.25,97.44,1,0,0,69.3,22.2
7/02/2023 2:30,5011,1062.47,1027.21,97.61,1,0,0,69.9,15.6
7/02/2023 2:50,5011,1067.17,1028.15,97.76,1,0,0,70.5,1.4
7/02/2023 3:00,5011,1066.62,1028.08,97.77,1,0,0,70.5,354.2
7/02/2023 3:10,5011,1063.96,1027.55,97.65,1,0,0,70.1,347.1
7/02/2023 3:20,5011,1059.37,1026.63,97.51,1,0,0,69.5,340.3
7/02/2023 3:30,5011,1052.89,1025.38,97.3,1,0,0,68.7,333.9
7/02/2023 3:40,5011,1044.52,1023.8,97.02,1,0,0,67.7,328
7/02/2023 3:50,5011,1034.3,1021.88,96.69,1,0,0,66.6,322.5
7/02/2023 4:00,5011,1022.24,1019.61,96.29,1,0,0,65.2,317.6
7/02/2023 4:10,5011,1008.37,1016.98,95.83,1,0,0,63.8,313.1
7/02/2023 4:20,5011,992.72,1013.98,95.3,1,0,0,62.3,309
7/02/2023 4:30,5011,975.33,1010.58,94.71,1,0,0,60.6,305.3
7/02/2023 4:40,5011,956.24,1006.78,94.05,1,0,0,58.9,302
7/02/2023 4:50,5011,935.48,1002.55,93.32,1,0,0,57.1,298.9
7/02/2023 5:00,5011,913.11,997.86,92.52,1,0,0,55.3,296
7/02/2023 5:10,5011,889.17,992.69,91.64,1,0,0,53.5,293.4
7/02/2023 5:20,5011,863.73,987.01,90.69,1,0,0,51.6,291
7/02/2023 5:30,5011,836.83,980.78,89.65,1,0,0,49.6,288.7
7/02/2023 5:40,5011,808.55,973.95,88.54,1,0,0,47.7,286.6
7/02/2023 5:50,5011,778.94,966.48,87.33,1,0,0,45.7,284.5
7/02/2023 6:00,5011,748.09,958.32,86.04,1,0,0,43.7,282.6
7/02/2023 6:10,5011,716.17,949.55,84.65,1,0,0,41.7,280.8
7/02/2023 6:20,5011,683.14,939.95,83.15,1,0,0,39.7,279.1
7/02/2023 6:30,5011,649.08,929.41,81.54,1,0,0,37.6,277.4
7/02/2023 6:40,5011,614.08,917.84,79.81,1,0,0,35.6,275.8
7/02/2023 6:50,5011,578.22,905.1,77.95,1,0,0,33.6,274.3
7/02/2023 7:00,5011,541.65,891.07,75.95,1,0,0,31.5,272.8
7/02/2023 7:10,5011,504.35,875.47,73.81,1,0,0,29.5,271.3
7/02/2023 7:20,5011,466.44,857.99,71.52,1,0,0,27.4,269.9
7/02/2023 7:30,5011,428.08,838.48,69.04,1,0,0,25.4,268.5
7/02/2023 7:40,5011,389.39,816.59,66.35,1,0,0,23.3,267.1
7/02/2023 7:50,5011,350.49,791.88,63.41,1,0,0,21.3,265.7
7/02/2023 8:00,5011,311.52,763.78,60.2,1,0,0,19.2,264.3
7/02/2023 8:10,5011,272.63,731.53,56.66,1,0,0,17.2,263
7/02/2023 8:20,5011,234.01,694.11,52.74,1,0,0,15.1,261.6
7/02/2023 8:30,5011,196.2,651.05,48.51,1,0,0,13.1,260.3
7/02/2023 8:40,5011,159.12,599.68,43.73,1,0,0,11.1,258.9
7/02/2023 8:50,5011,123.43,538.57,38.4,1,0,0,9.1,257.6
7/02/2023 9:00,5011,89.56,464.07,32.31,1,0,0,7.1,256.2
7/02/2023 9:10,5011,57.59,366.81,24.99,1,0,0,5.1,254.8
7/02/2023 9:20,5011,32.94,261.6,18.68,1,0,0,3.1,253.5
7/02/2023 9:30,5011,10.61,101.35,8.55,1,0,0,1.2,252
7/02/2023 9:40,5011,0,0,0,1,0,0,-0.8,250.6
7/02/2023 20:10,5011,2.42,13.22,2.35,1,0,0,0.3,108.4
7/02/2023 20:20,5011,22.96,200.19,14.98,1,0,0,2.3,107
7/02/2023 20:30,5011,46.47,322.83,22.53,1,0,0,4.3,105.6
7/02/2023 20:40,5011,75.16,422.25,29.3,1,0,0,6.2,104.2
7/02/2023 20:50,5011,108.11,504.92,35.85,1,0,0,8.2,102.8
7/02/2023 21:10,5011,179.16,625.83,46.45,1,0,0,12.2,100.1
7/02/2023 21:20,5011,216.45,671.96,50.88,1,0,0,14.3,98.7
7/02/2023 21:30,5011,254.54,711.48,54.92,1,0,0,16.3,97.4
7/02/2023 21:40,5011,293.1,745.65,58.61,1,0,0,18.3,96
7/02/2023 21:50,5011,331.82,775.28,61.96,1,0,0,20.4,94.7
7/02/2023 22:00,5011,370.52,801.24,65,1,0,0,22.4,93.3
7/02/2023 22:10,5011,409.07,824.16,67.79,1,0,0,24.5,91.9
7/02/2023 22:20,5011,447.34,844.54,70.35,1,0,0,26.5,90.5
7/02/2023 22:30,5011,485.2,862.75,72.71,1,0,0,28.6,89.1
7/02/2023 22:40,5011,522.52,879.05,74.91,1,0,0,30.6,87.6
7/02/2023 22:50,5011,559.18,893.62,76.97,1,0,0,32.7,86.1
7/02/2023 23:00,5011,595.12,906.81,78.89,1,0,0,34.7,84.5
7/02/2023 23:10,5011,630.23,918.77,80.67,1,0,0,36.7,83
7/02/2023 23:20,5011,664.44,929.64,82.33,1,0,0,38.8,81.3
